episodes,eval_sod_reward,eval_sod_end_l2
3990,-1.7068565923027055,5.3986174937321385e-05
4000,-1.7168425706286217,5.525866547398447e-05
4010,-1.705733857086346,5.397255546818597e-05
4020,-1.7060910562123113,5.439371356687738e-05
4030,-1.7118582632459631,5.5288596154319036e-05
4040,-1.7078230392725116,5.482835369463883e-05
4050,-1.694237882369545,5.362403128906534e-05
4060,-1.727384609482088,5.692118152566515e-05
4070,-1.717127895958473,5.599990699772211e-05
4080,-1.694261314193869,5.352173728958202e-05
4090,-1.6896698096232958,5.336930649401887e-05
4100,-1.7141200074597644,5.534680379296049e-05
4110,-1.6772066940764108,5.1852677252264866e-05
4120,-1.6841964581681221,5.242427786442597e-05
4130,-1.7062883041979269,5.4811075652182775e-05
4140,-1.6872809512984215,5.309000736740263e-05
4150,-1.7119506762120154,5.573354137959604e-05
4160,-1.6813003505687523,5.2356434840545765e-05
4170,-1.6948082184967028,5.4003610946835546e-05
4180,-1.716238561777092,5.6372410487964036e-05
4190,-1.6673990515502208,5.1324857628501e-05
4200,-1.6914979733852185,5.374697594546649e-05
4210,-1.701263510615238,5.4977918369098114e-05
4220,-1.7087254657433733,5.570918158085428e-05
4230,-1.6922648389975692,5.41531183363438e-05
4240,-1.664526600641758,5.106717577320593e-05
4250,-1.7069521889019672,5.586630518473429e-05
4260,-1.6709219612095534,5.244386060555814e-05
4270,-1.706605215769278,5.591523736364616e-05
4280,-1.6549830543302937,5.0815476354503735e-05
4290,-1.6909822749679673,5.450504014055529e-05
4300,-1.6526456637934885,5.0398942465212597e-05
4310,-1.6750680768925257,5.3013023242738946e-05
4320,-1.677230750507593,5.345542356082184e-05
4330,-1.6578061585064485,5.144352576466357e-05
4340,-1.6606487891424457,5.202692807718509e-05
4350,-1.659004288599369,5.178643934226542e-05
4360,-1.6529290293096324,5.136188021342283e-05
4370,-1.6559012129216402,5.1760941155382346e-05
4380,-1.649235353788906,5.095432291446478e-05
4390,-1.647787006985462,5.105472545467683e-05
4400,-1.6452018287085062,5.065422162107174e-05
4410,-1.6399451072367066,5.038707654549089e-05
4420,-1.6811560185789187,5.484350036468792e-05
4430,-1.642176581347093,5.075516360242669e-05
4440,-1.6353313461893586,4.997857334095329e-05
4450,-1.643419513770836,5.0971090864108715e-05
4460,-1.6376750834817528,5.036857036497914e-05
4470,-1.671910898354937,5.416934562821421e-05
4480,-1.6283063575901595,4.950140290313453e-05
4490,-1.666313796411422,5.395258040314662e-05
4500,-1.6307647763415316,4.9839717693623595e-05
4510,-1.6505432936323186,5.2182176644514076e-05
4520,-1.6536481361400412,5.251322582431139e-05
4530,-1.6519463496526539,5.230270181629745e-05
4540,-1.6371517286258108,5.104542679388646e-05
4550,-1.6655305622135284,5.417595557377616e-05
4560,-1.6550334957619242,5.319710548922962e-05
4570,-1.6497365896739176,5.2624254470450174e-05
4580,-1.6468909351185157,5.239643264635051e-05
4590,-1.6481238120111037,5.249337800516018e-05
4600,-1.6516075434964435,5.295494721822091e-05
4610,-1.6476402466518518,5.269693317635266e-05
4620,-1.64834921723358,5.2707623426419594e-05
4630,-1.6453580429495027,5.253442770191052e-05
4640,-1.6420431128372073,5.213692194541497e-05
4650,-1.6457731865930583,5.2883353982256764e-05
4660,-1.6277968043570727,5.073455552406486e-05
4670,-1.625310112361271,5.083738138041552e-05
4680,-1.644421519269482,5.3050243155207356e-05
4690,-1.6049043829228353,4.856848317030205e-05
4700,-1.6418577460062138,5.285471721404799e-05
4710,-1.602141627979704,4.880386186959089e-05
4720,-1.6247422213412304,5.103252971866004e-05
4730,-1.6407431339970866,5.319624730738805e-05
4740,-1.604065734878053,4.915013527748072e-05
4750,-1.6426740535671946,5.331335750662887e-05
4760,-1.6031110936033304,4.877426827998384e-05
4770,-1.6351165154696041,5.266474241173638e-05
4780,-1.6342120026493638,5.264484805914169e-05
4790,-1.6275157019474469,5.18438841693488e-05
4800,-1.6267488663510619,5.2021924586887834e-05
4810,-1.6228730058960352,5.174343374003703e-05
4820,-1.6230453518909114,5.168261325774319e-05
4830,-1.6210413265141732,5.1489311890536395e-05
4840,-1.6278347137904827,5.2402733731001694e-05
4850,-1.6214779367447758,5.172902336433304e-05
4860,-1.6242018434441914,5.213275166282197e-05
4870,-1.622428100203426,5.19755689872355e-05
4880,-1.6212903509123446,5.1929746486689036e-05
4890,-1.616820917921963,5.1420339432851135e-05
4900,-1.6186515176509406,5.175661315927806e-05
4910,-1.615323705846767,5.165996977817769e-05
4920,-1.606038153813399,5.0514402407474155e-05
4930,-1.5856712523473149,4.840688255090274e-05
4940,-1.627556164552918,5.288892711337313e-05
4950,-1.5853259724649889,4.851369172444273e-05
4960,-1.602267285088024,5.05803813339065e-05
4970,-1.6110590520339592,5.1658083359029036e-05
4980,-1.596768332421788,5.0243326564226907e-05
4990,-1.5740732038072072,4.784688933272555e-05
5000,-1.6108657449723698,5.184016068620458e-05
5010,-1.589995017785397,4.9662067092547657e-05
5020,-1.5781666871646556,4.853481676754029e-05
5030,-1.6127526206603775,5.243487492387111e-05
5040,-1.5812537207273636,4.87873816791334e-05
5050,-1.5739753225240403,4.824147156196786e-05
5060,-1.6091406919631233,5.2134758240492365e-05
5070,-1.5773170882505259,4.880073768590541e-05
5080,-1.5888034767215558,5.0140689854732974e-05
5090,-1.592634424165766,5.078033080535068e-05
5100,-1.593215592883806,5.0777108034172434e-05
5110,-1.566983509827418,4.7784925920409953e-05
5120,-1.5931100291272202,5.09051608478272e-05
5130,-1.5842908939650873,4.998176037805675e-05
5140,-1.5702696466522454,4.876603393252184e-05
5150,-1.5979575183526002,5.195227967644329e-05
5160,-1.5737317334347545,4.908996760374488e-05
5170,-1.5767459711363472,4.925730878511318e-05
5180,-1.5877165853669541,5.105958650066105e-05
5190,-1.5597444679792336,4.7879201255514593e-05
5200,-1.5942506936308278,5.167130935472432e-05
5210,-1.5526519671152794,4.750104496961765e-05
5220,-1.5985425698037254,5.229961432671662e-05
5230,-1.5564703725032942,4.788965262000481e-05
5240,-1.5862119874986043,5.1143106748693735e-05
5250,-1.5652002887321805,4.884722454490538e-05
5260,-1.5695347523192487,4.943494943366739e-05
5270,-1.5678215725244105,4.926291196732605e-05
5280,-1.5652781436004257,4.893537993675707e-05
5290,-1.5651539402161998,4.891723971119576e-05
5300,-1.5497726585672045,4.740627512515689e-05
5310,-1.5879982012154263,5.168549925976805e-05
5320,-1.5476740694336175,4.749435349584673e-05
5330,-1.5652600370820853,4.905718668403216e-05
5340,-1.5950394676397892,5.264867047906792e-05
5350,-1.5689681091960483,4.975491788887331e-05
5360,-1.550475064518013,4.762451905028199e-05
5370,-1.5664364713571075,4.959648937563309e-05
5380,-1.567030432290017,4.933933689544461e-05
5390,-1.5539593073205047,4.813704279136859e-05
5400,-1.5647014358411473,4.9407840875312776e-05
5410,-1.567193357841207,4.984967721618533e-05
5420,-1.559199684738006,4.8878494156894354e-05
5430,-1.570723259087874,5.022204204405874e-05
5440,-1.5540260273300053,4.8211355436078264e-05
5450,-1.5414889825860192,4.7345253981004496e-05
