episodes,avg_train_total_reward,avg_train_end_l2,avg_eval_total_reward,avg_eval_end_l2,eval_sod_reward,eval_sod_end_l2,time_elapsed,proportion_training,proportion_evalating,total_timesteps,loss,sample_r1,sample_a1
5270,-0.5926353970547187,8.679731594831016e-05,-0.10247640639509448,2.2707459078030351e-07,-0.10247640639509448,2.2707459078030351e-07,130602,0.999393206272752,0.0006067937272480345,5270000,0.581650441503913,-1.2117298321997039,"[[0.42,0.58],[0.491,0.509]]"
5280,-0.5910508667315754,8.647917611170065e-05,-0.10243839346876564,2.286873088483752e-07,-0.10243839346876564,2.286873088483752e-07,130902,0.9994014240600257,0.0005985759399742568,5280000,0.5829167962932991,-0.07812196723895,"[[0.42,0.58],[0.491,0.509]]"
5290,-0.5896112157248197,8.639756196843741e-05,-0.10364369923392523,2.4620237638909487e-07,-0.10364369923392523,2.4620237638909487e-07,131198,0.9994063493286627,0.0005936506713373044,5290000,0.6032123167890318,-0.00025537553629901763,"[[2.278e-04,9.998e-01],[3.766e-02,9.623e-01]]"
5300,-0.5885321755832362,8.629215160081833e-05,-0.10457014490471772,2.58965715057962e-07,-0.10457014490471772,2.58965715057962e-07,131500,0.9993967142960082,0.0006032857039918356,5300000,0.6144307882726031,0.0,"[[0.421,0.579],[0.491,0.509]]"
5310,-0.5817136760415452,8.591693090661183e-05,-0.10547003580601326,2.6413620406502077e-07,-0.10547003580601326,2.6413620406502077e-07,131804,0.999385670690339,0.0006143293096609684,5310000,0.5911076522378432,-2.636118763276915e-08,"[[0.421,0.579],[0.491,0.509]]"
5320,-0.5870353518920708,8.578173116530529e-05,-0.10156981816624917,2.2419264654759387e-07,-0.10156981816624917,2.2419264654759387e-07,132104,0.9993943720785121,0.0006056279214878465,5320000,0.5740564947394919,-2.688862466016127e-10,"[[0.421,0.579],[0.491,0.509]]"
5330,-0.5905663276914724,8.57689455560073e-05,-0.10206732671164782,2.3146094356003668e-07,-0.10206732671164782,2.3146094356003668e-07,132404,0.9993950504953906,0.0006049495046094539,5330000,0.5816230730953564,-0.0030872958613864243,"[[0.421,0.579],[0.492,0.508]]"
5340,-0.5905860823088683,8.609176964345522e-05,-0.10233139174405338,2.3287511009013458e-07,-0.10233139174405338,2.3287511009013458e-07,132707,0.9994065284960928,0.000593471503907233,5340000,0.5830900493009631,0.0,"[[0.421,0.579],[0.492,0.508]]"
5350,-0.5893266186707125,8.575965453795399e-05,-0.10211391199286425,2.294075605832636e-07,-0.10211391199286425,2.294075605832636e-07,133006,0.9994037788911441,0.0005962211088559697,5350000,0.5785261567592908,-2.131628207280299e-15,"[[0.421,0.579],[0.492,0.508]]"
5360,-0.5891447475207083,8.608893456802523e-05,-0.10183206885637129,2.2959710042983352e-07,-0.10183206885637129,2.2959710042983352e-07,133307,0.9994062011466743,0.0005937988533257143,5360000,0.5798420220244386,-1.6568600223742233e-07,"[[0.419,0.581],[0.492,0.508]]"
5370,-0.588907225975514,8.604522684623802e-05,-0.1021318780482197,2.3250919375027735e-07,-0.1021318780482197,2.3250919375027735e-07,133604,0.9994102692389333,0.0005897307610667024,5370000,0.5817185440347424,-2.372970187042896,"[[0.84,0.16],[0.066,0.934]]"
5380,-0.5890128555997423,8.589854454727282e-05,-0.10182233888986288,2.2967243919415297e-07,-0.10182233888986288,2.2967243919415297e-07,133909,0.9994074017024352,0.0005925982975647944,5380000,0.5789347093746459,-1.5717655535213912,"[[0.422,0.578],[0.492,0.508]]"
5390,-0.5870196286213808,8.569497097038584e-05,-0.10137951179351272,2.2623582764686926e-07,-0.10137951179351272,2.2623582764686926e-07,134211,0.9994062849320591,0.0005937150679409314,5390000,0.5770933335797945,-0.11721164761287742,"[[0.422,0.578],[0.492,0.508]]"
5400,-0.5856010720331984,8.568044629494301e-05,-0.10169505685551998,2.3309266154120024e-07,-0.10169505685551998,2.3309266154120024e-07,134513,0.999408967743754,0.0005910322562460548,5400000,0.5814825702558525,-0.0011706679506402855,"[[0.422,0.578],[0.493,0.507]]"
5410,-0.5857581706363942,8.565366950270698e-05,-0.10202884594536062,2.396090671963092e-07,-0.10202884594536062,2.396090671963092e-07,134816,0.9994085898317793,0.0005914101682207246,5410000,0.5865870640412005,-0.00014216475680909433,"[[0.795,0.205],[0.029,0.971]]"
5420,-0.5812623441899273,8.550352090986444e-05,-0.10411324826641094,2.592277515680445e-07,-0.10411324826641094,2.592277515680445e-07,135121,0.9994123989062995,0.0005876010937004473,5420000,0.6096858544024325,-0.00453021474294192,"[[0.002,0.998],[0.721,0.279]]"
5430,-0.5838999044665377,8.517571231280594e-05,-0.10412213043037488,2.6127252588971696e-07,-0.10412213043037488,2.6127252588971696e-07,135423,0.9994092910677097,0.0005907089322903359,5430000,0.6071000866652237,-2.842170943040401e-15,"[[0.423,0.577],[0.493,0.507]]"
5440,-0.577034180737271,8.573739687342115e-05,-0.10371813409618126,2.517640554455814e-07,-0.10371813409618126,2.517640554455814e-07,135728,0.9994098816846411,0.0005901183153589069,5440000,0.5801991979875443,-1.8616219676914614e-13,"[[0.423,0.577],[0.493,0.507]]"
5450,-0.5818170961283383,8.517859266762762e-05,-0.10101974161937861,2.2310252487908312e-07,-0.10101974161937861,2.2310252487908312e-07,136030,0.9994165281317026,0.0005834718682974912,5450000,0.5685847325300434,-0.017039761467344552,"[[0.749,0.251],[0.876,0.124]]"
5460,-0.583270833159659,8.565773080963354e-05,-0.10047297405104338,2.1831120445701462e-07,-0.10047297405104338,2.1831120445701462e-07,136334,0.9994215650341507,0.0005784349658492905,5460000,0.5695467793435947,0.0,"[[0.423,0.577],[0.494,0.506]]"
5470,-0.5828507139784321,8.512882543615597e-05,-0.10092805061349734,2.249049987413257e-07,-0.10092805061349734,2.249049987413257e-07,136636,0.9994182099113306,0.0005817900886693948,5470000,0.5713625763916637,-0.1261207846504202,"[[0.423,0.577],[0.494,0.506]]"
5480,-0.582547565382375,8.549591788883716e-05,-0.1001618365204545,2.1476068021516702e-07,-0.1001618365204545,2.1476068021516702e-07,136942,0.999415138759794,0.0005848612402059966,5480000,0.5667833697113971,0.0,"[[0.303,0.697],[0.012,0.988]]"
5490,-0.5776538890649945,8.493947343549585e-05,-0.1026904937981354,2.4526014161481965e-07,-0.1026904937981354,2.4526014161481965e-07,137247,0.9994107604193595,0.0005892395806404748,5490000,0.6041826868131,-0.03850781853884075,"[[9.649e-04,9.990e-01],[9.928e-01,7.151e-03]]"
5500,-0.5846828381087837,8.528986670896754e-05,-0.10147575492148368,2.390712123452133e-07,-0.10147575492148368,2.390712123452133e-07,137554,0.9994213435468868,0.0005786564531131583,5500000,0.5813988187697033,-0.1788771054724353,"[[0.423,0.577],[0.494,0.506]]"
5510,-0.5829890282105616,8.51440199408711e-05,-0.10055767896955452,2.2775227468010997e-07,-0.10055767896955452,2.2775227468010997e-07,137857,0.9994207121290732,0.0005792878709267941,5510000,0.5708013446506294,-0.2981599077300992,"[[0.424,0.576],[0.494,0.506]]"
5520,-0.5801954000455304,8.51481074227925e-05,-0.10069348345000166,2.3338869797021042e-07,-0.10069348345000166,2.3338869797021042e-07,138163,0.9994146385781496,0.0005853614218504388,5520000,0.5748638626020341,-1.2774592494935166e-11,"[[0.423,0.577],[0.495,0.505]]"
5530,-0.5812689116542997,8.502725509301526e-05,-0.10135049685926507,2.420482303923786e-07,-0.10135049685926507,2.420482303923786e-07,138468,0.9994134435502386,0.0005865564497613398,5530000,0.5786816915998892,-5.2580162446247416e-14,"[[0.424,0.576],[0.495,0.505]]"
5540,-0.5822483754458305,8.503784774645854e-05,-0.1014750880728628,2.428239861274363e-07,-0.1014750880728628,2.428239861274363e-07,138777,0.9994187285489233,0.0005812714510766855,5540000,0.579588771637863,-0.4853435964637467,"[[0.536,0.464],[0.389,0.611]]"
5550,-0.5835795027949082,8.491589971815806e-05,-0.10156667144274652,2.436950401916587e-07,-0.10156667144274652,2.436950401916587e-07,139082,0.9994212825901521,0.0005787174098479421,5550000,0.5815050455139177,-5.652855628373091,"[[0.424,0.576],[0.495,0.505]]"
5560,-0.5825296909105144,8.512911101463271e-05,-0.10148363389981468,2.434726855987286e-07,-0.10148363389981468,2.434726855987286e-07,139390,0.9994297601075094,0.0005702398924906541,5560000,0.5797756146986125,0.0,"[[0.424,0.576],[0.495,0.505]]"
5570,-0.5817591815018898,8.509683183282013e-05,-0.10137144865020885,2.4230190946972613e-07,-0.10137144865020885,2.4230190946972613e-07,139695,0.9994224996056073,0.0005775003943927903,5570000,0.5808797485007213,-1.2789769243681796e-14,"[[0.939,0.061],[0.032,0.968]]"
5580,-0.5816370404128142,8.489428068153673e-05,-0.10142479613868764,2.420098147889808e-07,-0.10142479613868764,2.420098147889808e-07,140003,0.9994258165333404,0.000574183466659605,5580000,0.5828249293740344,-2.5719673927967266,"[[0.424,0.576],[0.496,0.504]]"
5590,-0.5798376418098224,8.541192055738705e-05,-0.10196168389095706,2.4574095845356937e-07,-0.10196168389095706,2.4574095845356937e-07,140310,0.9994190230156218,0.0005809769843782431,5590000,0.5835790763600143,-3.0911828954852694,"[[0.425,0.575],[0.496,0.504]]"
5600,-0.5799057948229525,8.51143770750742e-05,-0.10142529210447987,2.445694783833874e-07,-0.10142529210447987,2.445694783833874e-07,140618,0.9994269614022505,0.0005730385977494695,5600000,0.5831408755366216,-2.3055833535454355,"[[0.982,0.018],[0.009,0.991]]"
5610,-0.5777327504414614,8.469413051138445e-05,-0.10111474623207929,2.417601963804982e-07,-0.10111474623207929,2.417601963804982e-07,140926,0.9994322463952088,0.0005677536047912365,5610000,0.5761165813444628,-3.9154982589532246e-10,"[[0.425,0.575],[0.496,0.504]]"
5620,-0.5780514107466708,8.478514338273476e-05,-0.1005808884935492,2.388268563751833e-07,-0.1005808884935492,2.388268563751833e-07,141236,0.9994293599218809,0.0005706400781191091,5620000,0.5740337335777961,-4.980693191214626e-10,"[[0.425,0.575],[0.497,0.503]]"
5630,-0.5755957125502389,8.464334376156818e-05,-0.09991286821627876,2.3002658546924702e-07,-0.09991286821627876,2.3002658546924702e-07,141542,0.9994297920508406,0.0005702079491594033,5630000,0.566795484591715,-1.9670263604244158,"[[0.002,0.998],[0.991,0.009]]"
5640,-0.5751558478878318,8.486588642378959e-05,-0.09954919148844621,2.27041304899201e-07,-0.09954919148844621,2.27041304899201e-07,141854,0.999434855447593,0.0005651445524069723,5640000,0.567694888247289,0.0,"[[0.425,0.575],[0.497,0.503]]"
5650,-0.5730972324580105,8.443981576848818e-05,-0.10065929543256723,2.4119171931556895e-07,-0.10065929543256723,2.4119171931556895e-07,142165,0.9994361062720856,0.0005638937279143853,5650000,0.5771222520701778,-0.5050806223287806,"[[7.671e-04,9.992e-01],[9.932e-01,6.781e-03]]"
5660,-0.573500926951695,8.42904757056908e-05,-0.1006613778792328,2.4392324940657715e-07,-0.1006613778792328,2.4392324940657715e-07,142476,0.9994342004011847,0.0005657995988153441,5660000,0.5804273948780642,-0.860843384617938,"[[0.425,0.575],[0.497,0.503]]"
5670,-0.5741536401584572,8.463246757778561e-05,-0.10107228233056054,2.4769446641387043e-07,-0.10107228233056054,2.4769446641387043e-07,142786,0.9994335199981567,0.0005664800018433683,5670000,0.5812502305117665,-0.5055138580018869,"[[0.002,0.998],[0.99,0.01]]"
5680,-0.5721710521325383,8.405633159646687e-05,-0.10068129857628576,2.4495030128523693e-07,-0.10068129857628576,2.4495030128523693e-07,143096,0.9994404845000008,0.0005595154999992667,5680000,0.5774821412119486,-4.1649172999315134e-11,"[[0.002,0.998],[0.991,0.009]]"
5690,-0.5745874225082341,8.401188470429715e-05,-0.10060659667303795,2.428067848464244e-07,-0.10060659667303795,2.428067848464244e-07,143408,0.9994381759511576,0.0005618240488423999,5690000,0.5741498001334719,-2.1578874817598193,"[[0.426,0.574],[0.498,0.502]]"
5700,-0.5744907147091632,8.460242421990732e-05,-0.0998426518329394,2.388606102673413e-07,-0.0998426518329394,2.388606102673413e-07,143721,0.9994414327018549,0.0005585672981450353,5700000,0.5758026118436321,-4.604404174909686,"[[0.425,0.575],[0.498,0.502]]"
5710,-0.5720949719171047,8.416068936455141e-05,-0.10075052771623505,2.423209194075633e-07,-0.10075052771623505,2.423209194075633e-07,144029,0.9994294282802456,0.0005705717197543476,5710000,0.5712886299616006,-0.4238125459672568,"[[0.426,0.574],[0.498,0.502]]"
5720,-0.5723084426417533,8.475847288654278e-05,-0.1002205241040578,2.4177416994802597e-07,-0.1002205241040578,2.4177416994802597e-07,144340,0.9994434340381382,0.0005565659618618497,5720000,0.5784797242217777,-1.668143844584239e-07,"[[0.426,0.574],[0.479,0.521]]"
5730,-0.5697011996570788,8.367461606330928e-05,-0.09993393654186365,2.395282083758512e-07,-0.09993393654186365,2.395282083758512e-07,144650,0.9994379576857453,0.0005620423142547441,5730000,0.5682926070638519,-0.0004162408069245696,"[[0.426,0.574],[0.499,0.501]]"
5740,-0.5738203263638614,8.129803929967192e-05,-0.0988924951454121,2.363370343704016e-07,-0.0988924951454121,2.363370343704016e-07,144962,0.9994466023025141,0.0005533976974858777,5740000,0.5711274293609122,-6.01402261324096e-09,"[[0.697,0.303],[0.046,0.954]]"
5750,-0.5679294112427397,7.53265651122345e-05,-0.09877195683983546,2.426561772011161e-07,-0.09877195683983546,2.426561772011161e-07,145270,0.9994464274298221,0.0005535725701778073,5750000,0.5756713482862756,-0.038508311597801555,"[[0.426,0.574],[0.501,0.499]]"
5760,-0.564923097370887,7.454803100825921e-05,-0.09915435503397262,2.460281920782322e-07,-0.09915435503397262,2.460281920782322e-07,145585,0.9994344167881687,0.0005655832118312609,5760000,0.5706869715926507,-0.7468575082196,"[[0.203,0.797],[0.568,0.432]]"
5770,-0.5683320226033292,7.497616562581033e-05,-0.09902805533917099,2.46076552493167e-07,-0.09902805533917099,2.46076552493167e-07,145893,0.9994425992105518,0.0005574007894482485,5770000,0.5702659795781212,-4.1130598926742934e-11,"[[0.916,0.084],[0.031,0.969]]"
5780,-0.5653631148403422,7.502645167296172e-05,-0.09921186980298406,2.475382018836982e-07,-0.09921186980298406,2.475382018836982e-07,146208,0.9994479389111981,0.0005520610888019379,5780000,0.5745963075823949,-0.713661508096559,"[[0.531,0.469],[0.369,0.631]]"
5790,-0.5633871881110988,7.416838400894423e-05,-0.09850664933430836,2.4604459913787426e-07,-0.09850664933430836,2.4604459913787426e-07,146522,0.9994393109418358,0.000560689058164169,5790000,0.5658752997613486,-3.921774178426031e-07,"[[0.425,0.575],[0.5,0.5]]"
5800,-0.5647484968271856,7.348423098670228e-05,-0.09755153032512948,2.428022260837836e-07,-0.09755153032512948,2.428022260837836e-07,146835,0.9994519018268766,0.0005480981731234249,5800000,0.5658837194732523,-0.06279206072615968,"[[0.002,0.998],[0.991,0.009]]"
5810,-0.5595392569944426,7.295406587423705e-05,-0.09680438654899548,2.3526315904722564e-07,-0.09680438654899548,2.3526315904722564e-07,147149,0.9994490042039204,0.0005509957960796533,5810000,0.5556591446740434,-1.5631940186722205e-14,"[[0.424,0.576],[0.5,0.5]]"
5820,-0.5609173990603116,7.28653124129645e-05,-0.09704780414569436,2.3195130512624127e-07,-0.09704780414569436,2.3195130512624127e-07,147463,0.9994540826249488,0.000545917375051188,5820000,0.5551564860002517,-0.5457622926647729,"[[0.425,0.575],[0.5,0.5]]"
5830,-0.5557834457780844,7.463975806369209e-05,-0.09879906543181267,2.5840777066083436e-07,-0.09879906543181267,2.5840777066083436e-07,147775,0.9994443737390839,0.0005556262609160529,5830000,0.5824242334992883,-4.113598350841111e-11,"[[0.435,0.565],[0.488,0.512]]"
5840,-0.5507782143379665,7.361123431816743e-05,-0.0954860578830144,2.1893679180226644e-07,-0.0954860578830144,2.1893679180226644e-07,148089,0.999450098453576,0.000549901546423976,5840000,0.5435674471791629,-9.598544181699252e-13,"[[0.424,0.576],[0.5,0.5]]"
5850,-0.5552010862221596,7.379498881201274e-05,-0.09752575633828321,2.5216448304772804e-07,-0.09752575633828321,2.5216448304772804e-07,148402,0.9994541490931884,0.0005458509068116161,5850000,0.5802297173382867,-0.2029801464140475,"[[0.001,0.999],[0.988,0.012]]"
5860,-0.552358987881409,7.562146510017333e-05,-0.09751392566289041,2.5439521154948737e-07,-0.09751392566289041,2.5439521154948737e-07,148718,0.9994577325085616,0.0005422674914383586,5860000,0.5641158561467853,-0.5585007489158068,"[[0.983,0.017],[0.009,0.991]]"
5870,-0.562125743251612,7.482070076055019e-05,-0.0977760636298111,2.52843942451566e-07,-0.0977760636298111,2.52843942451566e-07,149030,0.999449630359779,0.0005503696402209934,5870000,0.5614959801882737,-1.5892500603352122,"[[0.425,0.575],[0.5,0.5]]"
5880,-0.5592077325912588,7.56775992460859e-05,-0.09641114321920481,2.455276767890464e-07,-0.09641114321920481,2.455276767890464e-07,149347,0.9994534016083616,0.0005465983916384416,5880000,0.5601644109666748,-0.9812925553552194,"[[0.956,0.044],[0.025,0.975]]"
5890,-0.5604670353180427,7.502046703014799e-05,-0.0962765467157713,2.4546540332529426e-07,-0.0962765467157713,2.4546540332529426e-07,149665,0.9994575498386391,0.0005424501613608961,5890000,0.5614745181709453,-0.1307682262331217,"[[0.426,0.574],[0.5,0.5]]"
5900,-0.5482302177808746,7.56476407048833e-05,-0.09593992213674922,2.4290549401914804e-07,-0.09593992213674922,2.4290549401914804e-07,149981,0.999463273519455,0.0005367264805450182,5900000,0.549741226921016,-1.9150662870158537,"[[0.426,0.574],[0.5,0.5]]"
5910,-0.5551361787489023,7.55938395216537e-05,-0.09448056348616289,2.0954861599661992e-07,-0.09448056348616289,2.0954861599661992e-07,150298,0.9994595482128219,0.000540451787178128,5910000,0.5397153844597249,0.0,"[[0.222,0.778],[0.724,0.276]]"
5920,-0.5551583381773575,7.545613046952085e-05,-0.09635379756632384,2.014692015976778e-07,-0.09635379756632384,2.014692015976778e-07,150616,0.9994626641782687,0.0005373358217312948,5920000,0.5519667204379418,-4.4816594879648616e-12,"[[0.754,0.246],[0.11,0.89]]"
5930,-0.5552782458355849,7.547640605208396e-05,-0.09829480819361842,1.9892489466309342e-07,-0.09829480819361842,1.9892489466309342e-07,150929,0.9994582825955242,0.0005417174044758397,5930000,0.5656221808929287,-0.00041521231189218486,"[[0.218,0.782],[0.803,0.197]]"
5940,-0.5461964654421568,7.538869862284545e-05,-0.09725910124442566,1.980314346584854e-07,-0.09725910124442566,1.980314346584854e-07,151250,0.999460771082877,0.0005392289171229588,5940000,0.5490574261943258,-2.8484201664015864e-10,"[[0.426,0.574],[0.5,0.5]]"
5950,-0.556047037136014,7.512750845581429e-05,-0.09709261126302794,1.9672238865085256e-07,-0.09709261126302794,1.9672238865085256e-07,151567,0.9994618804066985,0.0005381195933015468,5950000,0.5479888592010232,-1.1439738045737604e-13,"[[0.427,0.573],[0.5,0.5]]"
5960,-0.5550859796482912,7.538257951683113e-05,-0.0965593124610995,1.9736005062025826e-07,-0.0965593124610995,1.9736005062025826e-07,151886,0.9994608707542467,0.0005391292457532784,5960000,0.5471879153212984,-0.0001421473160098588,"[[0.427,0.573],[0.5,0.5]]"
5970,-0.5540615728469417,7.56811314050031e-05,-0.09527164159122753,2.046558866244524e-07,-0.09527164159122753,2.046558866244524e-07,152204,0.9994577542055119,0.000542245794488144,5970000,0.5391464087738486,-5.25111078210111,"[[0.975,0.025],[0.003,0.997]]"
5980,-0.552446256629221,7.472729089797593e-05,-0.09459235274519362,2.019993192336034e-07,-0.09459235274519362,2.019993192336034e-07,152525,0.9994658654360254,0.0005341345639745242,5980000,0.5418809307238984,-0.3136511987866385,"[[0.427,0.573],[0.501,0.499]]"
5990,-0.5517559569178739,7.488281592063048e-05,-0.0948262490545968,2.0496649092283092e-07,-0.0948262490545968,2.0496649092283092e-07,152842,0.9994649574985954,0.0005350425014045796,5990000,0.5432573817305811,-0.28828140105711286,"[[0.44,0.56],[0.491,0.509]]"
6000,-0.5460341552065193,7.468275458140009e-05,-0.09875118841387509,1.9943283750270977e-07,-0.09875118841387509,1.9943283750270977e-07,153163,0.9994616613409834,0.0005383386590166817,6000000,0.5734291059696568,-3.1484341374405274,"[[0.887,0.113],[0.042,0.958]]"
6010,-0.5535508430154297,7.497094750745639e-05,-0.09666338837865679,2.0076464878623118e-07,-0.09666338837865679,2.0076464878623118e-07,153482,0.9994629636840916,0.0005370363159083916,6010000,0.565094269955745,0.0,"[[0.94,0.06],[0.024,0.976]]"
6020,-0.5364631714286624,7.413951112157703e-05,-0.09286668784325404,2.1766340350956058e-07,-0.09286668784325404,2.1766340350956058e-07,153807,0.9994605727892603,0.0005394272107397634,6020000,0.5311899813030683,-0.1177429470953592,"[[0.428,0.572],[0.5,0.5]]"
6030,-0.5476079444222421,7.452687273587876e-05,-0.09310132528730465,2.1722127915506406e-07,-0.09310132528730465,2.1722127915506406e-07,154124,0.9994674749300584,0.000532525069941667,6030000,0.537948957225331,-2.7245565803470464e-10,"[[0.884,0.116],[0.059,0.941]]"
6040,-0.547353782674687,7.450513378212242e-05,-0.09257752235979709,2.2584259498390508e-07,-0.09257752235979709,2.2584259498390508e-07,154468,0.9993425711869537,0.0006574288130462658,6040000,0.5335974454592718,-0.13084006414374807,"[[0.991,0.009],[0.005,0.995]]"
6050,-0.5354801597647215,7.441078373579523e-05,-0.10036537220747595,1.9714757786678863e-07,-0.10036537220747595,1.9714757786678863e-07,154784,0.9994744773445702,0.0005255226554297741,6050000,0.5594756872637521,-0.1281356138064479,"[[0.799,0.201],[0.986,0.014]]"
6060,-0.54176494155618,7.394307188999466e-05,-0.0924455052966881,2.2313543472665935e-07,-0.0924455052966881,2.2313543472665935e-07,155107,0.9994724998984825,0.0005275001015174694,6060000,0.528577445493513,-2.9250102340228255e-11,"[[0.428,0.572],[0.5,0.5]]"
6070,-0.5462663801483167,7.405757505425752e-05,-0.09322617135918983,2.455152035121297e-07,-0.09322617135918983,2.455152035121297e-07,155431,0.9994677019784005,0.0005322980215995043,6070000,0.5517739841945761,-4.690266972637197e-05,"[[0.789,0.211],[0.008,0.992]]"
6080,-0.5416648939158497,7.40351960696344e-05,-0.09607956902008714,2.0135170900422253e-07,-0.09607956902008714,2.0135170900422253e-07,155753,0.999471720909558,0.0005282790904419345,6080000,0.576612601807224,-7.835372350939584e-11,"[[0.428,0.572],[0.501,0.499]]"
6090,-0.5326483875944911,7.36954247001519e-05,-0.09827772006492053,1.9556038971779702e-07,-0.09827772006492053,1.9556038971779702e-07,156076,0.9994620006403407,0.0005379993596592977,6090000,0.5412385441082522,-0.12806407591874516,"[[0.429,0.571],[0.5,0.5]]"
6100,-0.5397168847442798,7.368435999424277e-05,-0.09150829209008367,2.160545832029109e-07,-0.09150829209008367,2.160545832029109e-07,156400,0.9994753907134026,0.0005246092865974181,6100000,0.5247723657035648,-2.1582725425594664,"[[0.429,0.571],[0.5,0.5]]"
6110,-0.5414902767024518,7.388828872017352e-05,-0.09172426486331198,2.1503422855273828e-07,-0.09172426486331198,2.1503422855273828e-07,156721,0.9994669723573412,0.0005330276426588411,6110000,0.5302969058747979,-0.5572280021898491,"[[0.429,0.571],[0.501,0.499]]"
6120,-0.5417178688570365,7.436967128874667e-05,-0.09186554422239267,2.501986819800588e-07,-0.09186554422239267,2.501986819800588e-07,157044,0.9994775634396812,0.0005224365603188342,6120000,0.5370984872040356,-9.2370555648813e-14,"[[0.429,0.571],[0.5,0.5]]"
6130,-0.5434871724360711,7.405322964054075e-05,-0.09194379903766485,2.465423190833342e-07,-0.09194379903766485,2.465423190833342e-07,157365,0.9994825657087288,0.0005174342912711767,6130000,0.5299692259087371,-2.2104846851326334,"[[0.43,0.57],[0.5,0.5]]"
6140,-0.5511664767170682,7.443430189927136e-05,-0.09304440831066656,2.625436712359168e-07,-0.09304440831066656,2.625436712359168e-07,157689,0.9994796706221073,0.0005203293778926995,6140000,0.5707767642214369,-1.6708723293845627e-11,"[[0.43,0.57],[0.5,0.5]]"
6150,-0.5467841947685409,7.402979269435984e-05,-0.09180934727882896,2.5321786551773917e-07,-0.09180934727882896,2.5321786551773917e-07,158010,0.9994848778900226,0.0005151221099773445,6150000,0.5373015894255744,-1.3670609065347824e-06,"[[0.023,0.977],[0.965,0.035]]"
6160,-0.5485908287931636,7.431521644885321e-05,-0.09291082169037208,2.6517376587360885e-07,-0.09291082169037208,2.6517376587360885e-07,158336,0.9994810370855933,0.000518962914406682,6160000,0.5556796034312856,-1.3284814137644928e-09,"[[0.8,0.2],[0.376,0.624]]"
6170,-0.5476286182513399,7.451839883359825e-05,-0.09156354312841701,2.548814488070636e-07,-0.09156354312841701,2.548814488070636e-07,158655,0.9994816676644015,0.0005183323355984771,6170000,0.5416654038410124,-1.2221335055073728e-13,"[[0.43,0.57],[0.5,0.5]]"
6180,-0.5447009951170866,7.395075235772954e-05,-0.09240217186610672,2.6521636901666707e-07,-0.09240217186610672,2.6521636901666707e-07,158981,0.9994830283232391,0.0005169716767609455,6180000,0.5460975579022247,-1.0853251297684558e-09,"[[0.43,0.57],[0.5,0.5]]"
6190,-0.545742088553422,7.429430515546709e-05,-0.09171868753004946,2.6220726607752014e-07,-0.09171868753004946,2.6220726607752014e-07,159305,0.9994791389097659,0.0005208610902340785,6190000,0.5512793687627491,-1.7905676941154524e-13,"[[0.43,0.57],[0.5,0.5]]"
6200,-0.5418588662733916,7.453105883887084e-05,-0.09094974823612555,2.5945942671010086e-07,-0.09094974823612555,2.5945942671010086e-07,159631,0.9994842677867746,0.0005157322132254092,6200000,0.5396384076878701,-1.2789769243681797e-14,"[[0.973,0.027],[0.009,0.991]]"
6210,-0.54121795373406,7.349811974668917e-05,-0.09100564755149317,2.6066307122350344e-07,-0.09100564755149317,2.6066307122350344e-07,159954,0.9994846467223131,0.0005153532776869487,6210000,0.5447246531196501,-3.585730923314027e-08,"[[0.721,0.279],[0.036,0.964]]"
6220,-0.5399671020500277,7.39367345872623e-05,-0.09113351527825025,2.6186863355175755e-07,-0.09113351527825025,2.6186863355175755e-07,160280,0.9994806338474961,0.0005193661525039494,6220000,0.5424734466382439,-0.017043535291436245,"[[0.104,0.896],[0.949,0.051]]"
6230,-0.5396716470786382,7.36562153414452e-05,-0.0899077802953447,2.5265360346099114e-07,-0.0899077802953447,2.5265360346099114e-07,160601,0.9994867171168947,0.0005132828831053086,6230000,0.5393005774563625,-0.06279731811525059,"[[0.358,0.642],[0.449,0.551]]"
6240,-0.5373637311393301,7.358003168071179e-05,-0.09021606558092765,2.5137359867643716e-07,-0.09021606558092765,2.5137359867643716e-07,160928,0.999484638837723,0.0005153611622769698,6240000,0.535901439359694,-2.281473898690929e-11,"[[0.008,0.992],[0.965,0.035]]"
6250,-0.5374345682281183,7.405808130843918e-05,-0.09102484682344925,2.59291833775414e-07,-0.09102484682344925,2.59291833775414e-07,161255,0.9994850739547364,0.0005149260452636242,6250000,0.5407297373198969,-3.532374392989367e-12,"[[0.433,0.567],[0.5,0.5]]"
6260,-0.5366918594145513,7.31972983610241e-05,-0.08972156968936562,2.5496556296502814e-07,-0.08972156968936562,2.5496556296502814e-07,161584,0.9994886430116339,0.0005113569883661254,6260000,0.5408463907705856,-1.6129432603155456,"[[8.068e-04,9.992e-01],[9.837e-01,1.632e-02]]"
6270,-0.5346299765215925,7.290360983739906e-05,-0.08971219367350584,2.533960229370125e-07,-0.08971219367350584,2.533960229370125e-07,161912,0.9994880902478075,0.0005119097521924725,6270000,0.536999245545234,-5.118733259500913e-09,"[[0.432,0.568],[0.501,0.499]]"
6280,-0.5332080724873529,7.286734398782921e-05,-0.08887535467849954,2.49841215072387e-07,-0.08887535467849954,2.49841215072387e-07,162243,0.9994831826697078,0.0005168173302922207,6280000,0.5318033697460302,-1.944713116989121,"[[0.837,0.163],[0.063,0.937]]"
